"시도별","시점",과채류:면적 (ha),과채류:생산량 (톤),수박:면적 (ha),수박:생산량 (톤),노지수박:면적 (ha),노지수박:10a당 생산량 (kg),노지수박:생산량 (톤),시설수박:면적 (ha),시설수박:10a당 생산량 (kg),시설수박:생산량 (톤),참외:면적 (ha),참외:생산량 (톤),노지참외:면적 (ha),노지참외:10a당 생산량 (kg),노지참외:생산량 (톤),시설참외:면적 (ha),시설참외:10a당 생산량 (kg),시설참외:생산량 (톤),딸기:면적 (ha),딸기:생산량 (톤),노지딸기:면적 (ha),노지딸기:10a당 생산량 (kg),노지딸기:생산량 (톤),시설딸기:면적 (ha),시설딸기:10a당 생산량 (kg),시설딸기:생산량 (톤),오이:면적 (ha),오이:생산량 (톤),노지오이:면적 (ha),노지오이:10a당 생산량 (kg),노지오이:생산량 (톤),시설오이:면적 (ha),시설오이:10a당 생산량 (kg),시설오이:생산량 (톤),호박:면적 (ha),호박:생산량 (톤),노지호박:면적 (ha),노지호박:10a당 생산량 (kg),노지호박:생산량 (톤),시설호박:면적 (ha),시설호박:10a당 생산량 (kg),시설호박:생산량 (톤),토마토:면적 (ha),토마토:생산량 (톤),노지토마토:면적 (ha),노지토마토:10a당 생산량 (kg),노지토마토:생산량 (톤),시설토마토:면적 (ha),시설토마토:10a당 생산량 (kg),시설토마토:생산량 (톤)
"강원도","2016",2751,125500,171,8853,17,2893,492,154,5429,8361,37,882,3,1408,42,34,2471,840,48,1018,1,1853,19,47,2125,999,782,38504,367,4643,17040,415,5172,21464,918,24218,852,2592,22084,66,3234,2134,795,52025,0,0,0,795,6544,52025
"강원도","2017",3303,137289,234,11928,25,2742,690,209,5388,11238,26,552,9,1384,123,17,2471,429,73,1460,3,1918,62,70,2011,1398,915,45918,452,4253,19214,464,5759,26704,1203,32623,1102,2652,29234,100,3374,3389,852,44808,0,0,0,852,5259,44808
"강원도","2018",3152,135346,215,10087,27,2445,659,188,5005,9428,19,429,4,1990,72,16,2290,357,45,889,3,1678,51,42,2003,838,772,34615,385,3849,14823,387,5117,19792,1040,26791,921,2607,24019,118,2341,2772,1061,62535,0,0,0,1061,5895,62535
"강원도","2019",3142,128812,233,11883,29,2831,830,204,5423,11053,26,583,6,1423,84,20,2512,499,65,1382,11,1847,211,54,2179,1171,805,37490,393,4352,17096,413,4942,20394,1090,28349,984,2516,24749,107,3379,3600,922,49125,0,0,0,922,5327,49125
"강원도","2020",3118,127978,207,10391,33,2831,947,174,5439,9444,28,564,12,1423,165,16,2512,399,78,1562,7,1308,92,71,2069,1470,905,41476,488,4241,20711,417,4981,20765,995,26252,908,2566,23288,87,3400,2964,906,47733,0,0,0,906,5270,47733
"강원도","2021",2997,122816,307,15844,39,2840,1112,268,5506,14732,13,228,9,1428,129,4,2494,99,32,627,3,1322,43,29,2036,584,715,32507,431,4246,18315,284,4997,14192,1044,27140,1013,2574,26082,31,3390,1058,885,46470,0,0,0,885,5248,46470
"강원도","2022",3107,131425,351,18247,42,2840,1187,309,5515,17060,18,338,11,1427,150,7,2570,188,33,704,4,1151,49,29,2247,655,723,34242,344,4309,14831,379,5121,19411,1048,27774,994,2598,25818,55,3580,1956,932,50120,0,0,0,932,5375,50120
"충청북도","2003",3429,116400,1797,63681,650,2414,15691,1147,4184,47990,38,747,23,1710,393,15,2361,354,170,2999,3,876,26,167,1780,2973,379,15178,246,3655,8991,133,4652,6187,846,21154,507,1883,9547,339,3424,11607,199,12641,2,4100,82,197,6375,12559
"충청북도","2004",3385,123739,1799,68611,490,2304,11290,1309,4379,57321,18,374,10,1647,165,8,2609,209,122,1832,14,956,134,108,1572,1698,408,17420,274,3691,10113,134,5453,7307,707,15867,533,2006,10692,174,2974,5175,331,19635,37,4089,1513,294,6164,18122
"충청북도","2005",3613,141582,1966,82219,439,2676,11748,1527,4615,70471,14,289,12,2011,241,2,2397,48,154,2496,12,1059,127,142,1668,2369,351,15499,227,3680,8354,124,5762,7145,756,18979,451,2107,9503,305,3107,9476,372,22100,5,4760,238,367,5957,21862
"충청북도","2006",3261,123641,1805,71627,432,2596,11215,1373,4400,60412,13,292,6,2160,130,7,2320,162,140,2252,19,1539,292,121,1620,1960,387,17081,274,3754,10286,113,6013,6795,673,18544,493,2448,12069,180,3597,6475,243,13845,1,4600,46,242,5702,13799
"충청북도","2007",2895,123530,1492,61416,271,2816,7631,1221,4405,53785,0,0,0,0,0,0,0,0,116,2055,12,1378,165,104,1817,1890,328,18671,149,4351,6483,179,6809,12188,658,22303,406,2869,11648,252,4228,10655,301,19085,3,4700,141,298,6357,18944
"충청북도","2008",3328,160293,1977,95709,295,2487,7337,1682,5254,88372,4,160,1,2074,21,3,4625,139,74,1274,25,1400,350,49,1886,924,417,28525,200,5081,10162,217,8462,18363,692,24334,443,2989,13241,249,4455,11093,164,10291,1,5000,50,163,6283,10241
"충청북도","2009",3518,174205,2226,106843,368,2673,9837,1858,5221,97006,10,238,3,1316,39,7,2841,199,85,1332,35,1460,511,50,1641,821,355,27142,141,5799,8177,214,8862,18965,666,23909,369,2596,9579,297,4825,14330,176,14741,2,3750,75,174,8429,14666
"충청북도","2010",2758,134807,1579,75880,225,2498,5621,1354,5189,70259,5,110,3,1768,53,2,2867,57,76,1115,24,1460,350,52,1472,765,213,17435,58,5635,3268,155,9140,14167,740,27848,310,2615,8107,430,4591,19741,145,12419,0,0,0,145,8565,12419
"충청북도","2011",3243,140859,1860,81679,269,2743,7379,1591,4670,74300,3,75,2,2279,46,1,2900,29,107,1809,33,1400,462,74,1820,1347,293,17055,163,4073,6639,130,8012,10416,773,27337,321,2498,8019,452,4274,19318,207,12904,0,0,0,207,6234,12904
"충청북도","2012",2876,134915,1756,84910,166,3115,5171,1590,5015,79739,4,96,3,2279,68,1,2780,28,106,2898,17,2601,442,89,2759,2456,193,10851,122,4212,5139,71,8045,5712,613,24385,271,3930,10650,342,4016,13735,204,11775,0,0,0,204,5772,11775
"충청북도","2013",2583,115462,1372,66041,168,3842,6455,1204,4949,59586,4,99,1,1591,16,3,2775,83,111,3315,4,2607,104,107,3001,3211,201,13187,117,5816,6805,84,7598,6382,727,25667,479,3070,14705,248,4420,10962,168,7153,0,0,0,168,4258,7153
"충청북도","2014",3318,131793,2010,73625,236,3775,8909,1774,3648,64716,2,50,1,2238,22,1,2800,28,124,3841,3,3000,90,121,3100,3751,195,11670,114,3930,4480,81,8877,7190,740,25379,383,2908,11138,357,3989,14241,247,17228,0,0,0,247,6975,17228
"충청북도","2015",3362,144237,1444,68185,181,3403,6159,1263,4911,62026,123,3326,2,1547,31,121,2723,3295,88,2735,8,3184,255,80,3100,2480,343,23660,147,4110,6042,196,8989,17618,1160,31068,565,2051,11588,595,3274,19480,204,15263,0,0,0,204,7482,15263
"충청북도","2016",4062,189816,2193,102782,201,3664,7365,1992,4790,95417,23,350,21,1412,297,2,2650,53,104,3086,1,2706,27,103,2970,3059,461,33309,171,2284,3906,290,10139,29403,986,29666,461,1381,6366,525,4438,23300,295,20623,0,0,0,295,6991,20623
"충청북도","2017",4121,191325,2391,104542,285,3393,9672,2106,4505,94870,3,50,2,1286,24,1,2798,26,120,2669,1,2883,25,119,2225,2644,523,42122,216,3584,7733,307,11193,34389,776,21098,378,1404,5309,398,3971,15789,309,20844,0,0,0,309,6753,20844
"충청북도","2018",4292,218721,2212,118331,261,3019,7867,1951,5661,110464,17,313,6,1200,73,11,2290,240,134,3925,0,0,0,134,2924,3925,568,31248,251,2559,6427,317,7828,24821,955,40009,285,1484,4237,670,5340,35772,406,24895,0,0,0,406,6131,24895
"충청북도","2019",4099,191872,2153,91447,290,3167,9174,1863,4415,82273,3,51,2,1207,23,1,2618,28,162,3920,1,6951,71,161,2397,3849,477,33935,165,3823,6308,312,8857,27627,903,38155,283,1655,4688,619,5403,33467,402,24364,0,0,0,402,6067,24364
"충청북도","2020",4174,170381,2213,69388,259,3167,8213,1953,3132,61175,6,121,4,1183,44,3,2756,77,173,4454,0,3728,14,173,2569,4440,512,36423,173,3641,6287,340,8869,30136,824,33959,295,1039,3068,529,5837,30891,445,26036,0,0,0,445,5849,26036
"충청북도","2021",3457,133536,1948,61357,157,3172,4965,1791,3148,56392,12,249,5,1183,60,7,2756,189,165,4260,1,3728,28,164,2578,4232,356,22253,178,3641,6475,179,8837,15778,528,20113,223,1024,2281,305,5839,17832,447,25304,0,0,0,447,5657,25304
"충청북도","2022",3424,140591,1856,58658,107,3172,3393,1749,3160,55265,14,89,6,1183,71,8,218,18,187,5423,2,3728,74,185,2896,5349,293,23566,81,3629,2945,212,9715,20621,699,30651,206,916,1887,493,5831,28764,375,22204,0,0,0,375,5924,22204
"충청남도","2003",9277,376309,4511,169802,395,2474,9772,4116,3888,160030,57,1259,41,2141,878,16,2382,381,2162,59842,40,1595,638,2122,2790,59204,988,70200,69,3193,2203,919,7399,67997,753,22472,335,2302,7712,418,3531,14760,806,52734,6,3833,230,800,6563,52504
"충청남도","2004",8829,388596,4423,201032,251,2420,6074,4172,4673,194958,41,847,35,1989,696,6,2520,151,1918,50681,47,1423,669,1871,2673,50012,782,49237,93,3469,3226,689,6678,46011,744,25143,334,2598,8677,410,4016,16466,921,61656,20,5680,1136,901,6717,60520
"충청남도","2005",9284,426783,4986,226872,157,2557,4014,4829,4615,222858,63,1486,41,2239,918,22,2581,568,1725,49012,41,1662,681,1684,2870,48331,677,50471,84,3856,3239,593,7965,47232,734,26486,257,2453,6304,477,4231,20182,1099,72456,30,5270,1581,1069,6630,70875
"충청남도","2006",9033,432679,4240,188586,127,2821,3583,4113,4498,185003,69,1798,18,2276,410,51,2721,1388,1646,47226,25,1777,444,1621,2886,46782,970,77869,55,4829,2656,915,8220,75213,887,35918,243,2500,6075,644,4634,29843,1221,81282,19,5074,964,1202,6682,80318
"충청남도","2007",8563,399279,4174,187917,77,2963,2282,4097,4531,185635,55,1330,24,2206,529,31,2584,801,1549,44922,11,1652,182,1538,2909,44740,743,57684,64,4778,3058,679,8045,54626,802,29299,395,2585,10211,407,4690,19088,1240,78127,18,4033,726,1222,6334,77401
"충청남도","2008",10411,515468,5338,241210,51,2936,1497,5287,4534,239713,37,904,27,2288,618,10,2863,286,1714,49835,9,1865,168,1705,2913,49667,763,66774,81,4091,3314,682,9305,63460,981,46646,398,2455,9771,583,6325,36875,1578,110099,3,3367,101,1575,6984,109998
"충청남도","2009",10080,459916,5164,229774,61,3156,1925,5103,4465,227849,35,977,20,2333,467,15,3401,510,1938,58723,6,2424,145,1932,3032,58578,614,53055,92,4221,3883,522,9420,49172,734,29910,230,2451,5637,504,4816,24273,1595,87477,60,2733,1640,1535,5592,85837
"충청남도","2010",8833,416603,3790,179001,22,2665,586,3768,4735,178415,18,558,5,2288,114,13,3413,444,2305,65893,3,2632,79,2302,2859,65814,822,72951,54,4421,2387,768,9188,70564,681,28174,244,2307,5629,437,5159,22545,1217,70026,0,0,0,1217,5754,70026
"충청남도","2011",8188,371532,3582,144593,33,2925,965,3549,4047,143628,17,493,5,2151,108,12,3206,385,1823,50155,20,2410,482,1803,2755,49673,866,73814,71,4309,3059,795,8900,70755,469,15343,242,2375,5748,227,4227,9595,1431,87134,0,0,0,1431,6089,87134
"충청남도","2012",8791,456859,3826,201968,16,3568,571,3810,5286,201397,36,982,25,1739,435,11,4973,547,2262,65446,58,3018,1750,2204,2890,63696,850,77344,93,4283,3983,757,9691,73361,525,23457,228,2703,6163,297,5823,17294,1292,87662,0,0,0,1292,6785,87662
"충청남도","2013",8845,440402,4142,219740,38,3380,1284,4104,5323,218456,16,467,6,1591,95,10,3715,372,2258,72045,53,2719,1441,2205,3202,70604,677,61578,83,4005,3324,594,9807,58254,561,25450,238,2590,6164,323,5971,19286,1191,61122,0,0,0,1191,5132,61122
"충청남도","2014",10712,507351,5049,234048,13,2911,378,5036,4640,233670,23,422,12,1440,173,11,2266,249,2579,79143,1,2448,24,2578,3069,79119,695,56533,56,4258,2384,639,8474,54149,813,27827,440,2902,12769,373,4037,15058,1553,109378,0,0,0,1553,7043,109378
"충청남도","2015",9884,467235,4883,228169,34,3775,1284,4849,4679,226885,12,280,4,1547,62,8,2723,218,1900,58281,5,2452,123,1895,3069,58158,856,67990,73,5162,3768,783,8202,64222,627,19704,247,2802,6921,380,3364,12783,1606,92811,0,0,0,1606,5779,92811
"충청남도","2016",7749,353129,3742,151058,55,2953,1624,3687,4053,149434,52,1218,13,1412,184,39,2650,1034,1249,33498,0,0,0,1249,2682,33498,914,74228,46,5313,2444,868,8270,71784,599,19972,269,2537,6825,330,3984,13147,1193,73155,0,0,0,1193,6132,73155
"충청남도","2017",5890,252616,2115,89142,50,2052,1016,2065,4267,88126,32,527,23,1286,302,8,2798,225,1173,32088,1,2185,16,1172,2736,32072,1069,56586,75,4633,3468,994,5342,53118,632,18706,243,2556,6218,389,3211,12488,869,55567,0,0,0,869,6394,55567
"충청남도","2018",6162,299700,2396,95588,12,3424,397,2385,3992,95191,26,690,18,2808,514,7,2399,176,1258,34732,0,3764,16,1257,2761,34716,1332,112934,106,4915,5186,1227,8784,107748,400,11152,195,2625,5116,206,2937,6036,750,44604,0,0,0,750,5951,44604
"충청남도","2019",6544,308057,2663,108158,17,4975,852,2646,4056,107306,23,667,15,3005,441,9,2618,226,1489,42873,2,6951,146,1487,2873,42727,1115,87086,90,4676,4221,1025,8084,82865,475,12568,214,2461,5274,261,2797,7294,778,56705,0,0,0,778,7286,56705
"충청남도","2020",6024,322543,2591,137618,15,5200,785,2576,5312,136833,68,2041,45,3133,1403,23,2756,638,1286,36582,6,1026,62,1280,2854,36520,965,81359,59,4709,2781,906,8671,78578,387,10333,269,2478,6663,118,3109,3670,727,54610,0,0,0,727,7507,54610
"충청남도","2021",6404,338751,2654,141115,40,6223,2489,2614,5303,138626,49,1631,25,3888,968,24,2756,663,1277,35901,7,1732,121,1270,2817,35780,873,69851,132,4696,6216,741,8591,63635,539,14198,370,2420,8948,169,3104,5250,1012,76055,0,0,0,1012,7518,76055
"충청남도","2022",5789,320477,2468,132088,26,5748,1489,2442,5347,130599,29,927,23,3908,915,5,218,12,1113,31313,8,1625,134,1105,2822,31179,727,66795,72,4694,3382,655,9684,63413,453,13073,273,2444,6674,180,3558,6399,999,76281,0,0,0,999,7634,76281
"전라북도","2003",4876,169344,3029,99096,1079,2566,27687,1950,3662,71409,297,8682,22,2015,443,275,2996,8239,582,15821,19,1664,316,563,2754,15505,330,19805,88,3836,3376,242,6789,16429,422,13509,205,2544,5215,217,3822,8294,216,12431,7,4600,322,209,5794,12109
"전라북도","2004",4917,213280,2841,101361,876,2430,21287,1965,4075,80074,225,6145,12,2218,266,213,2760,5879,549,15892,8,1723,138,541,2912,15754,368,35946,74,3871,2865,294,11252,33081,552,25144,259,2762,7154,293,6140,17990,382,28792,23,4604,1059,359,7725,27733
"전라북도","2005",4652,212354,2673,104632,868,3360,29165,1805,4181,75467,88,2388,9,2135,192,79,2780,2196,557,15668,4,1824,73,553,2820,15595,332,27540,98,4258,4173,234,9986,23367,516,26073,228,3714,8468,288,6113,17605,486,36053,9,4789,431,477,7468,35622
"전라북도","2006",4369,185513,2480,91932,714,3118,22263,1766,3945,69669,88,2173,20,1775,355,68,2673,1818,628,17101,49,1826,895,579,2799,16206,388,31822,83,3886,3225,305,9376,28597,440,19031,266,3204,8523,174,6039,10508,345,23454,2,7000,140,343,6797,23314
"전라북도","2007",4362,195124,2379,94812,588,3021,17763,1791,4302,77049,36,942,11,2000,220,25,2888,722,704,19345,34,1800,612,670,2796,18733,313,25481,54,3972,2145,259,9010,23336,435,17998,241,2919,7035,194,5651,10963,495,36546,0,0,0,495,7383,36546
"전라북도","2008",4395,190091,2671,109518,700,3000,21000,1971,4491,88518,40,1052,20,2090,418,20,3172,634,717,20427,1,1410,14,716,2851,20413,256,19646,36,4242,1527,220,8236,18119,365,14301,212,2929,6209,153,5289,8092,346,25147,1,4500,45,345,7276,25102
"전라북도","2009",4708,213431,3069,126069,867,3574,30987,2202,4318,95082,79,1976,16,2336,374,63,2543,1602,511,17051,5,2390,120,506,3346,16931,282,24658,20,4313,863,262,9082,23795,502,24862,187,2870,5367,315,6189,19495,265,18815,0,0,0,265,7100,18815
"전라북도","2010",3764,155730,2512,95891,598,3047,18221,1914,4058,77670,24,547,4,2300,92,20,2274,455,497,15622,1,2294,23,496,3145,15599,217,18039,24,4614,1107,193,8773,16932,358,15188,184,2881,5301,174,5682,9887,156,10443,0,0,0,156,6694,10443
"전라북도","2011",3699,158489,2221,86117,626,3300,20658,1595,4104,65459,18,438,4,2377,95,14,2450,343,554,17161,2,2450,49,552,3100,17112,264,19950,55,4600,2530,209,8335,17420,355,14828,208,3100,6448,147,5701,8380,287,19995,0,0,0,287,6967,19995
"전라북도","2012",3704,150126,2195,81246,544,3120,16973,1651,3893,64273,16,381,5,2200,110,11,2460,271,595,17715,1,2646,26,594,2978,17689,193,14499,32,4455,1426,161,8120,13073,360,14222,213,3080,6560,147,5212,7662,345,22063,0,0,0,345,6395,22063
"전라북도","2013",3581,158958,2153,91271,646,3792,24496,1507,4431,66775,34,739,12,2267,272,22,2122,467,631,25939,1,3298,33,630,4112,25906,195,14596,49,3056,1497,146,8972,13099,349,11806,244,2832,6910,105,4663,4896,219,14607,0,0,0,219,6670,14607
"전라북도","2014",4246,186785,2592,105210,705,3853,27164,1887,4136,78046,53,1088,23,2200,506,30,1940,582,567,21847,0,0,0,567,3853,21847,153,11636,49,5694,2790,104,8506,8846,410,15979,231,2985,6895,179,5075,9084,471,31025,0,0,0,471,6587,31025
"전라북도","2015",4363,198596,2390,91560,806,3426,27614,1584,4037,63946,54,861,29,1547,449,25,1647,412,586,22579,0,0,0,586,3853,22579,254,18474,36,4955,1784,218,7656,16690,646,28014,328,3323,10899,318,5382,17115,433,37108,0,0,0,433,8570,37108
"전라북도","2016",3632,159585,1826,81194,646,5043,32578,1180,4120,48616,17,250,14,1412,198,3,1732,52,768,22416,4,2867,115,764,2919,22301,355,26194,37,5243,1940,318,7627,24254,328,9954,171,2754,4709,157,3341,5245,338,19577,0,0,0,338,5792,19577
"전라북도","2017",3559,146286,1847,70843,671,4013,26924,1177,3733,43919,10,166,4,1650,73,6,1681,93,708,19589,28,2462,697,680,2780,18892,251,18770,59,5961,3500,192,7957,15270,384,15627,208,3663,7620,176,4561,8007,359,21291,0,0,0,359,5930,21291
"전라북도","2018",3517,183804,1714,70922,521,3971,20690,1193,4209,50232,20,516,13,2808,373,7,2104,143,557,17508,2,3247,54,555,3143,17454,331,28182,108,8821,9517,223,8378,18665,438,24012,218,5270,11478,220,5688,12534,457,42664,0,0,0,457,9339,42664
"전라북도","2019",3773,177155,1974,85244,600,3853,23102,1374,4523,62142,21,391,10,1500,144,12,2104,247,612,16774,1,309,3,611,2747,16771,282,29585,24,6761,1616,258,10832,27969,402,17880,223,4771,10657,179,4046,7223,483,27281,0,0,0,483,5651,27281
"전라북도","2020",3940,176802,2235,93305,823,3628,29850,1412,4493,63455,6,73,6,1183,66,0,2103,7,594,18510,1,3343,22,593,3116,18488,197,17786,60,6342,3804,137,10239,13982,413,18567,193,4930,9531,220,4112,9036,495,28561,0,0,0,495,5770,28561
"전라북도","2021",4102,203665,2334,102166,661,3960,26179,1673,4543,75987,26,395,25,1477,363,2,2103,32,454,14139,0,3079,4,454,3114,14135,376,36802,39,6021,2355,337,10235,34447,220,10020,168,4764,8017,52,3839,2003,692,40143,0,0,0,692,5804,40143
"전라북도","2022",4185,201761,2399,104818,745,3972,29583,1654,4549,75235,36,1379,34,3908,1341,2,2103,38,463,14488,2,3343,80,460,3130,14408,275,27585,13,6021,768,262,10241,26817,308,12760,210,4340,9132,98,3715,3628,705,40731,0,0,0,705,5775,40731
"전라남도","2003",6297,301489,2364,75378,1037,2488,25801,1327,3736,49577,159,5218,22,2681,590,137,3378,4628,1035,29166,33,1541,509,1002,2860,28657,1034,108846,93,3501,3256,941,11221,105590,1070,35256,787,2794,21989,283,4688,13267,635,47625,0,0,0,635,7500,47625
"전라남도","2004",5617,263735,1632,53151,427,1975,8433,1205,3711,44718,130,3394,27,2175,587,103,2725,2807,1097,30857,11,1611,177,1086,2825,30680,787,83886,81,4670,3783,706,11346,80103,1301,46351,969,2864,27752,332,5602,18599,670,46096,1,5500,55,669,6882,46041
"전라남도","2005",5831,273238,1871,65378,513,2121,10881,1358,4013,54497,92,1994,63,1957,1233,29,2625,761,894,25542,5,1623,81,889,2864,25461,895,81218,95,5290,5026,800,9524,76192,1337,44994,947,2578,24414,390,5277,20580,742,54112,4,5775,231,738,7301,53881
"전라남도","2006",5930,262621,1849,66117,684,2804,19179,1165,4029,46938,103,2387,62,2087,1294,41,2666,1093,960,26244,37,1280,474,923,2792,25770,540,45535,89,5009,4458,451,9108,41077,1354,38973,1148,2393,27472,206,5583,11501,1124,83365,12,4992,599,1112,7443,82766
"전라남도","2007",5734,253144,1664,52739,557,2095,11669,1107,3710,41070,72,1881,25,2336,584,47,2760,1297,777,21225,68,1227,834,709,2876,20391,471,42836,36,4897,1763,435,9442,41073,1642,51108,1309,2465,32267,333,5658,18841,1108,83355,0,0,0,1108,7523,83355
"전라남도","2008",5107,224879,1427,44162,693,2120,14692,734,4015,29470,48,1241,16,2033,325,32,2863,916,633,18542,6,1380,83,627,2944,18459,601,48637,74,4495,3326,527,8598,45311,1507,42531,1314,2473,32495,193,5200,10036,891,69766,1,4300,43,890,7834,69723
"전라남도","2009",4885,211195,1209,34834,461,1947,8976,748,3457,25858,94,2222,18,2167,390,76,2410,1832,754,23212,1,2041,20,753,3080,23192,421,34486,30,4820,1446,391,8450,33040,1505,46901,1173,2275,26686,332,6089,20215,902,69540,3,4867,146,899,7719,69394
"전라남도","2010",4632,189084,953,28419,243,2094,5088,710,3286,23331,39,825,22,1949,429,17,2329,396,1211,36669,0,0,0,1211,3028,36669,262,22748,24,4700,1128,238,9084,21620,1327,40691,1079,2314,24968,248,6340,15723,840,59732,0,0,0,840,7111,59732
"전라남도","2011",4044,172451,850,23882,249,1988,4950,601,3150,18932,44,947,19,1921,365,25,2326,582,755,20900,9,2450,221,746,2772,20679,218,18572,15,4002,600,203,8853,17972,1342,47562,1088,3059,33282,254,5622,14280,835,60588,0,0,0,835,7256,60588
"전라남도","2012",4691,201170,856,29244,309,3139,9700,547,3573,19544,26,566,11,1975,217,15,2324,349,753,21112,6,2646,159,747,2805,20953,162,12455,43,4125,1774,119,8976,10681,1969,65708,1742,2985,51999,227,6039,13709,925,72085,0,0,0,925,7793,72085
"전라남도","2013",4826,242864,780,27096,229,3197,7321,551,3589,19775,33,699,16,1920,307,17,2306,392,707,20443,1,3298,33,706,2891,20410,159,13975,13,4098,533,146,9207,13442,2093,88342,1824,3989,72759,269,5793,15583,1054,92309,0,0,0,1054,8758,92309
"전라남도","2014",4743,245739,874,29310,354,3121,11048,520,3512,18262,31,654,15,1905,286,16,2300,368,548,15866,8,3255,260,540,2890,15606,255,22745,14,4095,573,241,9200,22172,1998,86426,1574,3950,62173,424,5720,24253,1037,90738,0,0,0,1037,8750,90738
"전라남도","2015",4722,233299,732,26453,222,3450,7659,510,3685,18794,19,364,9,1547,139,10,2250,225,639,18466,1,2785,28,638,2890,18438,167,14920,2,4280,86,165,8990,14834,2226,92811,1812,3790,68675,414,5830,24136,939,80285,0,0,0,939,8550,80285
"전라남도","2016",4856,205740,587,29130,146,4012,5858,441,5277,23272,59,833,59,1412,833,0,0,0,887,25594,23,2867,659,864,2886,24935,243,20418,1,4907,49,242,8417,20369,1980,69287,1638,2843,46568,342,6643,22719,1100,60478,0,0,0,1100,5498,60478
"전라남도","2017",4123,188509,657,25983,265,3337,8836,392,4377,17147,29,551,14,1650,228,15,2181,323,826,24329,27,2867,778,799,2947,23551,203,18871,15,5656,876,188,9580,17995,1464,57379,1143,3284,37523,321,6184,19856,945,61396,0,0,0,945,6498,61396
"전라남도","2018",4417,188402,621,21374,196,1962,3853,424,4130,17521,23,728,20,2808,571,3,5028,157,831,26361,12,3247,376,819,3172,25985,325,27748,8,8161,645,318,8535,27103,1653,60156,1332,2946,39251,321,6521,20905,964,52035,0,0,0,964,5398,52035
"전라남도","2019",4557,196166,531,21658,203,3798,7719,328,4254,13939,20,502,14,1500,214,6,5028,288,761,22195,2,3343,58,759,2915,22137,237,23340,4,6088,263,233,9899,23077,2100,69122,1679,2595,43572,421,6075,25550,908,59349,0,0,0,908,6538,59349
"전라남도","2020",4801,200339,556,22856,128,3803,4886,427,4207,17970,26,484,21,1183,246,5,5028,238,683,19047,15,3343,517,667,2777,18530,284,28068,10,6088,636,274,10013,27432,2382,74785,2010,2643,53135,372,5825,21650,871,55099,0,0,0,871,6327,55099
"전라남도","2021",3517,125839,644,24447,195,3705,7226,449,3835,17221,17,374,14,1477,203,3,5028,171,657,17775,2,3079,74,654,2705,17701,90,8243,16,6088,976,74,9876,7267,1466,33804,1263,1764,22278,204,5663,11526,643,41196,0,0,0,643,6405,41196
"전라남도","2022",3334,140360,553,24098,151,5609,8479,402,3888,15619,26,1072,23,3908,904,3,5028,168,652,17904,3,3343,116,648,2743,17788,204,19173,18,6046,1071,186,9724,18102,1360,45586,1093,2710,29623,267,5974,15963,538,32527,0,0,0,538,6043,32527
"경상북도","2003",12456,434339,3275,97504,1642,2507,41165,1633,3450,56339,5995,189614,9,3078,277,5986,3163,189337,776,22124,26,3169,824,750,2840,21300,728,65817,144,3930,5659,584,10301,60158,1179,26698,971,2078,20177,208,3135,6521,503,32582,23,4400,1012,480,6577,31570
"경상북도","2004",11869,480524,2744,112311,1305,4523,59025,1439,3703,53286,5780,205176,6,3321,199,5774,3550,204977,668,17822,13,751,98,655,2706,17724,634,60079,153,6792,10392,481,10330,49687,1304,32091,980,1965,19257,324,3961,12834,739,53045,24,4050,972,715,7283,52073
"경상북도","2005",11888,456541,2833,112354,1361,3822,52017,1472,4099,60337,5755,169826,10,3482,348,5745,2950,169478,636,17036,17,1391,236,619,2714,16800,673,57884,175,4258,7452,498,10127,50432,1210,53211,1001,4627,46316,209,3299,6895,781,46230,34,4585,1559,747,5980,44671
"경상북도","2006",11769,445209,2945,102675,1213,2696,32702,1732,4040,69973,5623,188646,2,3055,61,5621,3355,188585,492,14179,14,2605,365,478,2890,13814,559,48776,130,4530,5889,429,9997,42887,1244,32669,960,2093,20093,284,4428,12576,906,58264,44,4118,1812,862,6549,56452
"경상북도","2007",12283,446316,2994,105456,1273,3044,38750,1721,3876,66706,5530,180831,0,0,0,5530,3270,180831,530,15070,16,2376,380,514,2858,14690,555,41207,132,3581,4727,423,8624,36480,1633,37709,1375,2161,29714,258,3099,7995,1041,66043,39,4705,1835,1002,6408,64208
"경상북도","2008",12364,493041,3204,123243,1278,3347,42775,1926,4178,80468,5731,197416,3,2850,86,5728,3445,197330,433,13332,20,2169,434,413,3123,12898,819,62053,253,3871,9794,566,9233,52259,1187,31958,821,2249,18464,366,3687,13494,990,65039,10,4670,467,980,6589,64572
"경상북도","2009",12237,488181,3131,123118,1328,3323,44129,1803,4381,78989,5635,198170,9,2739,247,5626,3518,197923,363,10720,19,2360,448,344,2986,10272,796,67727,147,4241,6234,649,9475,61493,1610,44794,1170,2263,26477,440,4163,18317,702,43652,55,3104,1707,647,6483,41945
"경상북도","2010",11042,446961,2435,96759,893,3329,29728,1542,4347,67031,5393,186028,3,2418,73,5390,3450,185955,338,8999,29,2625,761,309,2666,8238,632,58634,69,4484,3094,563,9865,55540,1555,43274,1063,2121,22546,492,4213,20728,689,53267,0,0,0,689,7731,53267
